Colistin_0.8ugml,Ethanol_5.,Gentamycin_0.8ugml,Gentamycin_4ugml,Gentamycin_8ugml,Imipenem_0.1ugml,LB_,LBBlood_5.,LBUrine_5.,pH_8,pH_9,Colistin_4ugml,Colistin_8ugml,EDTA_0.1mM,EDTA_0.5mM,EDTA_1mM,Imipenem_0.5ugml,Imipenem_1ugml,Indole_1mM,RPMI_1,pH_5,pH_6,Aceticacid_0.7mM.1,Aceticacid_0.7mM,Aceticacid_1mM,Aceticacid_5mM,Bleach_1.,Chloramphenicol_1.6ugml,Chloramphenicol_8ugml,DMSO_1.,Ethanol_1.,M9_GLUCOSE,Methanol_1.,Methanol_5.,Propanol_1.,TWEEN20_0.8.,TWEEN20_0.8..1,TWEEN20_1.5.,Tetracycline_0.8ugml,Ceftazidime_0.2ugml,Ceftazidime_1ugml,Ceftazidime_2ugml,Ciprofloxacin_0.05ugml,Ciprofloxacin_0.25ugml,Ciprofloxacin_0.5ugml,LB_2,UV_12sec,UV_24sec,UV_6sec
192850,115538,183559,183302.5,195224,166066,187574,86437,142823.5,121543,93939,170558,147969.5,94885,38532,32201,107279,98348,85871,97671,112991,160588,100351.5,103753,113960.5,55996,86384,154625,238972,92324,104173,49484,114038,102238,131610,109822.5,114385,127091,131795,273311,308097,283548,282261.5,301436,326104,246461,98259,67774.5,190272
75996,63545,78301,47622.5,47207,44421.5,103542.5,27805.5,68086,62962,49332,50433,15398.5,57385.5,18508,32377,87506,74033,69535,67703,87555,63264,72240.5,75825,82147,60447,92968,73311,0,70621,67488,48882,82754.5,60539,37843.5,88278,95099,60489.5,73389,136427,148277.5,180373,126605.5,85645.5,49474.5,154744,115645,133953.5,123506
61487,36547.5,41537,13766,11374,67643,51279,25666,51440,62588,42411,8339,18198.5,19363,2023,3929,2581.5,0,3888,0,8699.5,19607.5,24332.5,29270,35491.5,19269,18649.5,42732,26264,29158,18945,1949,31949,30142,31569.5,53708.5,48477,50780,39197,41158,57583,88752,37373,31366,43246,36470,0,0,0
87786,52448.5,64354,21278,11990.5,80049.5,68612,29979,69793,68280,45231.5,0,0,13148,3821,6045,0,0,15300,5617,3983,17067,38407.5,38407.5,14383.5,25925.5,4606,41530.5,14874,30938,6897,1018,40941,42493,16021,42565.5,38419,49988,0,67465,78396,74772.5,67391.5,72457.5,75675,63815,30413,10588.5,30393.5
170341,140546.5,145671,0,10695,162923.5,191260,91046,152312,87161,64834,0,0,25675,5980,0,11626,10952,10780,12710,0,27945,105868,97333,111554,46329,50377,21804,0,64114,87675,3532,122904,75608,127203,84556,84116.5,83575,95480,238588.5,249199,219233,240021,247527.5,254101.5,223430,249804,183422.5,266317
0,8109,5626,0,0,5534,149031.5,7971,52184,3455,5914,0,0,29670,4839,5105,11633,7709.5,15140,9223,10435,20619.5,100266,93472,127262,58590,62913,37054,0,91024,92191,12534,118931,94942,137528,95495,82737,94147,101755,301632.5,280047,231232,275465,281866.5,281083,273037,259166,252728.5,292132.5
174959,135551,201141.5,180160,234094,141852.5,126588,83699,106172,115199,94645,187579.5,148027.5,128611,72093,44932,159564,174716,105086,71363,136966,89789.5,96689.5,98187,102061.5,57430,134839,163638,228424,92441,86369.5,82421,123091,137641,93791,121132.5,113967,87988,129702,122711,148971,162714,127853.5,119998,134364,133008,103891.5,129133,66644
87043,75464,96286.5,72910,33545,71563,116938.5,38121.5,82051,93678,46359,82669.5,77417.5,56285,30096,22376.5,91544,81543.5,53167.5,27483,50772.5,73444,52543,62945,49742.5,34147,17145.5,56499,0,44033.5,39114,41966,73369.5,57246,61073,57955,59401,55004,63272,138141,155945,148235.5,149503,140072,184040,138030,113848.5,174922.5,97628.5
152632,95125,164946,211336,214291,104248,180631.5,63536,126997,100096,73199.5,88721.5,85928,115362,43866,39191,138360.5,103214,71303,86490,89216,137866.5,96614,101390,110000,87307,116166,82767,12612,92141,119862,73383,91906,104552,128827,129726,126268,128490,136364,248020,264049,261220,234779,233256,281304,202650,230084,243841,249218.5
153310,88658,121904,81200,116946,109952.5,128955.5,64987.5,115363,98456,75397.5,108368.5,86834,124719,23129,33476.5,112468,81192,66673,88598,76554,98013,72493.5,76699,72488.5,35135,27775.5,101667,220207,67633.5,59165,28327,82556.5,60064,81623,70646.5,63559,90023.5,85267,187923,232017,216121.5,224012.5,209253.5,294143,182285,12273,2499,68260
52884,37950,28228.5,50004,11221,37308,92845.5,32380,45135,47109,37419.5,3035,0,5973,0,0,1034.5,0,1781,0,0,12872,44797.5,34634,57781,29739,17221,49949.5,55017,47516,34012,0,55936,42438,54430,49852,42653,49440.5,57818,93438,107997,91125,109299,97865,104035,110092,0,0,28931
153524,117068,162586,161764.5,176322,133570,174248.5,75298,144923,113678,82494,131602.5,153577,88682,46952,44998.5,129772,112165,58601,69070,55320.5,61062.5,56974,54961,70058,23252.5,27313,122739,177131,59255,66006,6582,73467.5,55512.5,73994,62522,77322,80307,94941,255588,277570,265087.5,269645,285137,327955,223936,197456,280664.5,79564
85698,84790.5,22436,42322,15083,36942,119550,53133,90961,84400,82311,8664,6207,10304,0,1887,3401,0,0,2780,0,42182,41994.5,41994.5,60229.5,15701,37505,44657.5,20299,75014,36020,0,37132,44276,50521,29836,23816,54616,45404,159284,141776,104282.5,161096,130218,171403.5,141098,0,0,25758.5
86384,75696,97332,86536,102946,115369,130400,36831,99213,81314,65346,62460.5,40566,60840,40057,26120.5,28846,27419,73277,41308,75086,88759,81130,70520,71534,72927,61729,18938,0,68978,56133,20132,81345.5,79844,68401.5,72584.5,77409,73599,104225,126320,125446,143615,145601.5,147310,120639,147210,159393,159159.5,122498.5
99823,83470.5,117724,134638,147610,127905,109356.5,38964,78821,90915,71200.5,77119.5,62966,103730,34711,25464.5,76985.5,42643,63578,56862,63367,72349,39675,45161,74284,30923.5,31022.5,22847,0,39250,64923,8835,50775,58910,68541,50628.5,59273,67932,36064.5,116439,137622.5,146397,114112,137717,154785.5,113654,33202,9302.5,38500
135150,97540,156670.5,180913,191851,122257.5,128371.5,47675,95510,95587,57021,134329.5,101158.5,114167,63170,41677,123934.5,140643.5,97554,106373,127655,119266,94604,91426,116831,74719.5,83568,72141,4915,105679.5,123288,62860,118601,118434,116019.5,119901,120650,114176,126290,208887,206068,210819,198618,230689,196546,194789,184679,254664.5,199722
128591,88223.5,134093.5,148343,177384,93523,138707,52617.5,110316,97267,76494.5,74593.5,87252.5,66313,36533,32561.5,100987,101514.5,71324,34169,67493.5,72883,74648,75325,85101,44110,58205,27247,57532,78225,72979,0,102663,91627,79477,103320,113508,99602,91829,153665,150879,197391,155917.5,171381,226088,146645,18012,3437,38418
167585,87668,177232,122502,77117,128708.5,115962,66769,112065,100278,73404.5,153174,164294,94135.5,51090,32475,114588,129508.5,75962,73731,108446,134388.5,53819,54338,73267,21768,20751.5,31464,0,57447,62227,0,81571.5,65232,66725,81156,89590,82448,84350,78930,83303,111448,103711,111220,152120,100050,0,0,28812
205037,146585,199201,193473,185230,182384,215283,76281.5,147252,113287,109651.5,193826,171129,145702,60423,53432.5,165360,178696.5,76812,85242,84647,107709.5,94654,99676,144165,72062,79621,130806,226236,85260.5,124205,66034,121228,120460,135324,99567,103298,114838,125836,298838,347338,353663,340281,301936,365185,322931,123121,0,126849
83324,70357,97501.5,121945,146834,70978.5,118172,30694,93999,82549,57383,75588.5,84024.5,64218,27141,26280,53652,44761.5,35523,30366,39061,51409,66070.5,66489,90242.5,39988,49676,105840,226544,67084,72547,41266,86800,61924,86898,86426,91361.5,102382,104088,134532,144398,148531,129279.5,123408.5,141930.5,130881,77401.5,89051.5,107564
110586,82682,145808,116486,155362,79218,136673.5,50206,103491,74882,38872,0,0,65583.5,24730,16064,82950,78096,45252,80329,60236,78113,87935.5,90635,107146,56900,68470,131270,203117,79743.5,76498,42929,109072,99789.5,91820,103944,103944,111504,102205,209298,200914,222316,246550,243286,253900,212889,9424,1318,49969.5
176947,119262,166237,37902,24510,141311,200933,82114,144803.5,121430,87034,171224,154456,125211,52185,36004.5,126007,110886.5,91443,107692,110180,170767,88763,92435,141638.5,48911,96853,140314,239280,61278,129924,47558,129803.5,86650,128024,116243,136155,136882,130714,345219,350245,357437.5,305193,347614.5,363399,279988,144628,119185.5,214904.5
115573,79355,136547,108702,165334.5,73238,139112,54988,110138,95636,48066,0,0,62916,20094,17961,86763,70722.5,48151,86295,51857,105001,76545,80581,88610.5,37488,61433,118669,185214,52044.5,78306,37492,85005.5,62348,96300,65880.5,65880.5,72155,101223,209684,206285,206121,193873.5,212378.5,240504.5,165392,2132,0,56536
41683,12814.5,69515,54259,98861,21969.5,7944.5,16468,15497.5,21768,39665.5,82093,52681,76735,39344,34005,38576,21894,54671,43056,67840,63418.5,8764.5,1552,5794,0,0,0,0,6208,0,0,18624.5,8311,0,0,670,1434.5,0,0,0,0,0,0,0,0,0,0,0
140519,65871.5,111633,58582,28877,82941,133687.5,43482.5,70845,71854,28641.5,41763.5,34187,55811,19801,19963,33139,12982,39767,30554,27203,53138,39494,42284,74749,30133,41473,0,0,54051.5,80782,5902,73851,68458,77941.5,70332.5,70519,67380,39624,180535,197253,179875,161554,176050.5,188457,185192,76131.5,33943,131826
98945,85281,66279,5151,13852,87986.5,121348,50916.5,106777,122095,66460.5,52633.5,0,71565,20627,15662,62995,53457.5,33021.5,45868,74394,96001,64259,61478.5,70764.5,48145,57356,98294,73946,60771.5,75605,28103,86081,65078,83107,72814.5,72814.5,90916,88058,172692.5,157168,193632,165550.5,178927,193514.5,135527,117756,154754,158530
151577,84263,144747.5,145920.5,183602,129026,174535,55657,123041,95162,56170,60804,82028,78976,11503,17675,95944,102702,51236,10060,53422,114215,79430,94030,59289.5,17776,19219,46191,0,57988,80959,30169,92855,52162,81792,56509.5,52646,51633,61076,184704,194064,204297,194577,207765.5,248437,191343,22735,0,74937
64971,69486.5,85575,77661,25805,83482.5,113451,47285,96746,85374,62342,7971.5,0,68508.5,21435,17748.5,58748,53664,25620,36484,23521,55891,73110,73110,75212,40989,65790,98263,72732,56258,62307,7997,84408,58851,73556,80413.5,82500,79368,95940,132829,147194,153507,158388,144931.5,173099,126772.5,121862,135516,130485
104637,91690,97976,83825,134998,91126,134939,64232.5,99044,86888,59541,98157.5,86625,98900.5,27068,22891,95146,89502.5,43882,61381,94879,110502,110129.5,110129.5,141858.5,65844,95514,137066,161487,102765.5,125581,76013,119102.5,87098,132153.5,119271,119520,108432,181852,198199,204902,204049,192753,225904,266649.5,173822,87815.5,46071,175950
197970,140920.5,186894,163490,155380,196428.5,199261.5,75854.5,140191,117877,85486,174679.5,170653.5,143229,36637,55571,162862,138473.5,82794.5,107195,122762,161990,100476.5,101816,160134,75007.5,83588,143057,46751,102217,126017,83718,130161,110189,129270,120946.5,126567,146853.5,165909,283662,304100,298846.5,296286,297097,331024,288646,136541,211292,215874
74149,56376.5,71556,67858,85001,72127,62247.5,30900,35821,44593,41445,81501.5,89445.5,31572,20018,25751.5,49713,38802.5,46338,37228,48168,36281,45551.5,54148,63189,46212,44703,26742,0,45975.5,50748,15904,69078,46626,56190.5,45640,45640,41276,83195,65885,54015,88746,78051.5,78207,88770,78572,38683,22394,38248
134581,102383.5,119833,62248,48710.5,125048.5,129979,64511,85802,91511,71444,101399.5,83664.5,108746,47913,41572.5,146913,160189,91795,65992,88034,75729,85165,86190.5,129903,58564,110862,175561,122410,109316.5,106190,51018,123807.5,128971,111249,127172,130687,122670,191382,99743,128609.5,179644,149723.5,130156.5,163570,144675,0,0,34474.5
141342,111696,157569.5,184627,190406.5,140138,122931.5,60375,89588,98692,72918.5,42375.5,57934.5,92123,37736,34268.5,120344,129644,69712.5,61125,70293.5,59258,71601,71601,122290,39799.5,71676.5,80678,167455,70217.5,85494,49325,83986,81709,115338,89447,91423,76259.5,93271,95353,128880,141372,138338,100374,128261,155593.5,36163.5,11947.5,78601.5
118373,69205.5,133984.5,148932,163738,103497.5,117909,36857,110270,106856,57927,134669.5,123854.5,100325.5,65006,39660.5,108180,113931.5,67446,63338,72700,65077.5,64851.5,69706,79939.5,23609,33143,76953,18873,54773,62463,0,85807.5,79775,78199,52412,52412,76443,74524,129902,116758,137349,132988.5,126026.5,174999,111192,4449,0,25207.5
97063,90532.5,132915,46307,41028,111434.5,235838,39338,120180,74377,67415.5,56438.5,71789.5,130205,11785,22499.5,75538,55197.5,103089,41848,52220,94779,141911,144234,173117.5,109390,127234,141507,29588,139573,157866,64295,129827.5,133517.5,160183,158502.5,163654,168813,133128,352462,369087,354784,353308.5,294242,174573,352025,209672,223379,296364.5
169901,112358.5,185088,193293,204335,144677,180198,67622.5,137805.5,135160,78922,185832,180483.5,100263,51756,43149.5,125742,138098.5,71292.5,109262,111013,135547,74111.5,74111.5,122144.5,44706,74861,111219,5006,76791.5,85964,30368,112008,85109,99277,99948.5,111530,92359,136079,216306,271646.5,272250,239789.5,237920,319263.5,223301,69423,34287.5,74429.5
156903,160417.5,166241,174879,157671,174897,176581,78179.5,180811,134357,125582.5,0,0,190181,53677,45124.5,191915,149809,95770,94612,145188,153070,71847,76110,45299,16752,20698,71765,45058,67848,61625,49288,74031.5,60174,77743,80955,77372,72442,79716.5,174372,171976,208279,157465,165982.5,223629.5,172806.5,0,0,33092.5
86299,74026,110475,59915,23601,73012.5,99636.5,42321,90900,80287,46028.5,81101,89074.5,55653,28818,24006.5,85317,76369.5,57043,30753,56786.5,77652,51331.5,47781.5,71905,31535,28757,36707,64919,54330.5,55125,23895,68932,61461,69463,66994,69944.5,75255,86069,183450,169071,175915,183342,191708,229420,134852,42728,10602.5,119873
33642,6020.5,36006,38163,41740.5,14778,8561,2680.5,10384,39824,38101,52492,37185,23735,8669,11362.5,49126,45636,13081,0,25442,19326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2996,5168.5,3999,0,0,0,0
199710,112243.5,164169,159986,184098,155824.5,143224.5,78638,134350.5,94511,101328,214538,194754,130138,83945,57417,146138,137871,85040,59015,117458,104590,71453.5,78106,99256.5,34386,61705,111779,138661,83515,97997,49139,106009,80745,102040.5,81748.5,86662,97591,118024.5,166293,154277,184960,172268,161684,169353.5,157848,154342,166458.5,60646
175331,126988,185776.5,182153.5,199576,153090,177379,75466,145472.5,116943,85759,166775.5,99258.5,118888,46851,34719.5,137811.5,122183,71287,110095,107350,123627.5,104846.5,109600,120737,54889,74146.5,163671,245539,97793,102712,77516,129110,90677,118250,125545,129949,113310.5,149733,264524,268919,280264,272697.5,278130,323911,239836,22179,0,124545
151476,110181,166521.5,165861,226458,129146.5,199758,70720.5,129298,124043,79733,191454.5,166730.5,124046,38646,29426.5,126751,103655,57802,102276,119979.5,166657,105941,107506,167751.5,59970.5,117455,169674.5,236112,90449,131107,75314,140864,103480,143078.5,120075,127702,129936,191551.5,312233,306939,269530,319187,319529.5,372781.5,252861,197286,191651,257667
227055,140801,222938.5,260222,258887,207048,139220,97701,162399,159390,121833,225518,185256.5,180902,123867,73287,192074.5,204978.5,131072,80278,207728,140866,125590,123970.5,181394,100396,133028,130722,11433,131609,132292,94374,126104,141614,161468,161292.5,143916,149492,182311,62631,67812.5,96869,88522,68959,58744,79591,38830,53296.5,51473.5
85695,9553,101516.5,148631,107729,81273,105613.5,29839,136412,38870,19064,0,0,26896,5364,0,43180,102985.5,18796,3192,7206.5,38891,32081,29147,22708.5,6321,2624,12173,57605,2295,14981,0,29266,13915,14757,5216,6185,25165,11011,111470.5,61589,44437,93952,65841.5,81306,98655,10607.5,1254,23618.5
93732,73192,93392,113625,165716.5,81603,139487,51505,115683,91799,43568.5,20921.5,36135.5,65459,20055,19277,60895,60695.5,30600.5,42213,63738,87359.5,50522.5,53405,77228,29627,52123,86005,16633,52188,57993,15628,64802,52309,73677,72456.5,75629.5,77617.5,84499,178042,196049,218231.5,193273,186780.5,215613.5,172199,81598,13143.5,113357
105265,132435.5,149545,167199,155314,151392,128254.5,61578,149357,153140,106101.5,0,0,14425,3302,6228,0,9100,1571,0,0,6960,34292,30266,44859.5,21892,26818,43293,52192,31487.5,23089,0,36363.5,34980,34114,22090.5,20761,28388,39547,140667,131022,86829,141114,133889,156432.5,116247,92659,31726.5,119361
45930,21524,50178.5,98445,98391,48574.5,41386,22540,50261,50206,21694,83301,108383.5,46706,36238,12089,75474,53541,44915,25257,63718,59450.5,34235,44957,54206,5181.5,12230,19178,0,31887.5,46674.5,4690,55835,46355,53652,32562,32915,47293,76070,16543,15190,62759.5,40411,38639,27293,24694.5,15730,29157.5,0
111884,75574,120562,133677,137069,95266,84995,29428,78541,70993,61074,65086.5,46632,58851,14560,32103,96934,111624,52513,55555,67649,55074,58113.5,56953,51577.5,25081,65036,81298,74288,42509.5,59108,35195,65223,43793,18064,61030,66036,52334,83944,53794.5,50421,116396.5,49719,58659.5,78996,84995,41139,47217,14376.5
90029,65864,104500,99773,100526,78078,112967.5,28548.5,61178,70818,42992.5,80310,52981,67879,29066,39794.5,102144,118129,82036,78797,112055,64062,92409,84671,52623,41452,48424,29875.5,46563,59767,44242.5,61566,78427,65217,56911,78730.5,67372,42827,69052,132744,120935,127890.5,177369,161466,139940,171970.5,158202,168872.5,143176
0,95814.5,1495.5,0,0,58032,113788,50393.5,74263,95427,78642.5,0,0,5719,13312,2877,0,2889,0,0,21599.5,48695,207702,179913,70983,153647,128103,59280,7678,48638,41699.5,9500,97298.5,83404,54079.5,76585.5,76585.5,49235,42055,81113,60216,70415,84860,83899.5,76529.5,111530,59254,63810.5,22949
208666,151545.5,203046,180869,223446.5,187895,150118,73495,142651,141652,111930,190575,107621.5,154007,86217,56905.5,124003,113627,116429,81031,133933,109252,71923.5,70836,74308,40918,38734,128548.5,206997,87113,68323,36174,97700.5,98697,76808.5,83357.5,78172,87048,89751,70064,110736,157929,143606,115082.5,152261,134093,109574,31883,2993
67150,37772.5,81225,65251,86904,58817.5,77197,32638.5,67855,74155,31667,101474,58039.5,42081,5725,1256,70402,73178.5,19173,46758,56044,75683,12800,21420,22393.5,1117,3183,29655,7875,16269.5,34283,3245,39144,22876,32230,19789.5,20750,23821,41981.5,40184,59337,64037,69562,66009,58057,56895,42221,48645,26851.5
133689,84219,172729.5,136790,40079,153227.5,103028,59651,136490,119180,67379.5,84153.5,24782,111369,25954,15243.5,36195,114254.5,36886,17288,56997,60787,6445,6270,18731,6784.5,8561.5,0,0,12048,15934,0,23178,23768,18934,15296,11908,16784,18394.5,60168,52436,78884.5,77010,84031,110087.5,57628,31618,0,702
157688,125717,168853.5,205691,205279,141424.5,171124.5,66549.5,130377,124041,93732.5,115963,68095,72379,39408,26711,85379.5,94910,64708,81085,86392,91990,80373.5,74248,90145,32500.5,50237,124723,92997,73232,71699,28948,87505,83066,96110,86122.5,90397,96966.5,116302,197617,236599,223927,220632,249028,287829,187884,163205,24318,88758
0,5308,585,0,0,1888.5,96693,1092,14814,0,0,0,0,217551,78375,0,3853,2129,4586,0,81570,149521,170399,170399,53051,189686,2840,197432,1632,183399.5,46994,11325,216780.5,241437,106445.5,180291,153234,178659,69486,136471,163662,209841,189091,151546,210168,99488.5,60892,120260.5,34970
8122,30527.5,18554,6012,0,25638.5,102965,9249.5,185530,39000,14828,0,0,0,1778,0,0,0,0,0,0,21749,98163,42401,11465.5,3114,649.5,20599.5,86334,18982.5,8065.5,0,16805.5,27301,18767,12733.5,23755,6354,13060.5,134008,132173,56596,106237,149796.5,119581,102965,58035,87573.5,478.5
175359,137225,185372,199786,219829,168616.5,195029,66063,147569.5,125788,100031,155997,0,107218,67506,32075,122370,114583,96252,106145,113994.5,107071,105906.5,105906.5,110851,61730,87582,79235,4248,120488.5,104256,76735,128903.5,122482,132550,128008,123370,122624,157210,315621,335035,323701.5,282296,315183.5,368107,247275,207794,281735.5,94865
149901,103284,165338,157506,183948,114221.5,143019.5,59797,134432,120213,71024.5,136604.5,113834.5,100879,46989,39022,130665,101034,54450.5,74031,76641,79993,61690,60293,77859.5,22059,42481,103149,27608,77398.5,57483,0,87563.5,62002,71317,79510.5,72718,76850,103960,184958,184272,211910.5,207954,231848,284447.5,189677,131268,0,68989
6270,85610.5,3080,2479,0,72338.5,158755.5,36436,227581,67302,129605,0,569.5,0,0,0,0,0,0,0,0,7639,41287,26842.5,37606,5014.5,14596,42570,68013,39786,32091,856,38180.5,29492,51554,32323,32323,15432,39939,166289,145309,170518,143477,191399,155125.5,152255,119217,0,81411
150709,111475,172681,177102.5,188443,143951.5,184625.5,67789,132684.5,111334,84375.5,149935.5,75701.5,115130,46315,45543.5,143133,104139.5,65386,87726,111932,109738,89727,83656,91797,56445,60299,139968,226116,93626.5,77804,31838,108487,81825,90555,92416,88616,92585,136494,273975.5,269281,271948,257268.5,277197,336261.5,248451,178962,7984.5,121266.5
184966,150834,199271.5,196211,210172.5,170651,232167.5,82344,151494,132598,103556.5,198248,180342,123406,70469,46617,144773,132362,91897,103569,166171,146545,104063.5,115351,149596.5,67987,91682,144425,40499,120486,123839.5,86187,150424.5,131655,157302,144284,144284,134253,167588,355411,368833,357520,343223,350709.5,393533,298701.5,294061,338785,211383
174617,132193.5,190111.5,181802,191553,155173.5,200748.5,73448,145915,121704,93110,173540.5,175943,144197,56788,46012.5,128197,124191,73539,99058,140016,133537,98793,107032.5,125484.5,68960,93643,45681,0,91650.5,102304,60564,114019,103340,129542,110889,107692,109790,126471,308069,332298,322546,298774.5,310441.5,349538,282109,260464,296204.5,215279
193962,164189,172958.5,191084,184604,159683,215539.5,66719,108324,116562,103781,236621.5,213114,230758,133211,108939,174584,185051,187393,132786,253414,166861.5,107206.5,107206.5,172139.5,66059,118073,211801,223368,123616,163367,83057,132670,143515,165283,132590,144407,143976,223221.5,309266,312819,322609,289061.5,250522,228954.5,286688.5,297650,276687.5,320866
291275,303673,273226,292727,310044,284578,309793.5,102417.5,270289.5,221235,190533.5,256795,136821,303958,196570,160379.5,158270,226550,234993,57191,404907.5,203130,86746.5,86746.5,109993,46467,49103.5,102244,133652,69491,93618,469,101619,74684.5,98765,52625.5,63242,43290,132895,321571,310778,293520,468294.5,250419,322960,353148,244803,423216,301824
130822,91309,123595.5,28866,30137,114087,262307,52447.5,116525,76984,33025.5,186367,155146.5,157265,46910,23721.5,146458,100169,150547.5,107720,121026,188998,180694,178229,248407,146831.5,200998,105811,0,176424,222458,104333,185205.5,184421,241677,199076,199961,209775,279778,403316,418580,386167.5,362457,69503,21278.5,403689,347835,388115.5,407282.5
160636,104953,167826,162016.5,173613,145363.5,190411,69993.5,142038.5,118423,83661.5,151337.5,142682.5,120579,34456,30915,150576,100651.5,76044.5,108753,153414,123964,89226,89840,111660.5,48879.5,53360,103592,4055,90534.5,88998,8609,113718,91623,115142,97265.5,105383,99933,111026,275197,261807,276177,250550,256508.5,286748.5,265759.5,161439,108798.5,195563
139645,95277,159620.5,146221,155196,136299,131885,63754,126286.5,88030,84631.5,134629,146069.5,71675,54031,46210.5,135741,147143.5,52890,55457,69713.5,61083,24166.5,26873,11634,3569,409,29471,2283,22849.5,21687,993,37348.5,21541,25084.5,19141,11902,11693,47186,151484,177463.5,155809,165718,151452.5,156366,148838,104834,155601.5,60656
193619,138032.5,170749.5,161190.5,167675,186198,195100,79566,131346,105821,98823.5,161645,183188.5,117077,57449,45967,128007.5,132402.5,78434,101445,140826,129969.5,97180,98342,147586.5,69556,88882,135624,10267,105959,109276,81428,121734,111902,127463,119358,130917,126855,147988,260642,300809,295037,254793,305763,375221.5,246212,228022,244142,199537
176741,138582,169643,174572,174433,160605.5,200989,60769,129654,93100,98612,167297,173501.5,120086,58692,55029,133144,138679.5,87846,86760,125443,106821,101849.5,107235,130456.5,66004,73131,78025,0,83149,125343,56151,124846,97486,121323.5,95471,99969,116225,117447,279320,284460,319278.5,282035,280500,333989,270208.5,222997,272079.5,197702
152235,117393.5,169359,168401,180068,150713.5,217216.5,82381.5,129118,104684,104483.5,0,0,96202,19949,24500.5,90038,114857,51019,46808,125641,101680,90323.5,99681,92433,65128,87106,97557,81059,82985.5,102917.5,57212,112180.5,84855,106354,90412,86096,94702,103949.5,265842,274249,239809,273246,231292,282874,270908,305404,107475,198259
125496,90953.5,165282.5,58933,69225.5,98338.5,164822,47519.5,89167,110580,57067,151562.5,168507.5,106888,42628,40912.5,89003,86117,66466,83741,81205,94888,81037.5,87252,105344,58906,102935,51050,16694,81755,102006.5,64903,85041,122973.5,119576,97039,101461,112558,66806.5,272581.5,270541,269966,235686,302621,330735,233603,193613,215144,219313
83394,79543,88808,122275,129059,81878,150463,42596,91117,70558,66108,66591.5,63171,46701,14502,18485.5,56431,63968,16478,19653,8450.5,30613,42404,39097,72286.5,7744,26547,10356.5,0,57308.5,63992,0,48540,60395,58682,54628,64802,65141,79889,204020,193443.5,218548.5,201044,219622,247318,178458,168585,92873,186821
156798,119426,171925,161515,206395,133088,136026.5,73774,97045,107496,77499,17672,59161.5,71628,52057,47778.5,111814,135579,78074,56681,84731,56380,87481,86804,62970,39309,62342,45419,26439,79352,69813,68199,106537.5,112094,78350,100658.5,97025,84077,84481,148505,133968,198832,136247,149310,173728,161202,80480,126680.5,42450.5
